MIM108720	Atelosteogenesis, type 1	2317
MIM108721	Atelosteogenesis Type 3	2317
MIM108770	Atrial Standstill	10238, 2702, 6331
MIM108900	ATRIAL SEPTAL DEFECT 7 WITH OR WITHOUT ATRIOVENTRICULAR CONDUCTION DEFECTS	1482
MIM108985	Sveinsson Chorioretinal Atrophy	7003
MIM109100	Autoimmune Diseases	100128998, 100132285, 100133941, 10019, 100289462, 100293534, 100507436, 100509457, 100528032, 10058, 100616444, 100653377, 100775105, 10087, 10128, 10148, 10279, 1029, 103, 1032, 10320, 10347, 1043, 10457, 10461, 10468, 1048, 10482, 10541, 10598, 10603, 10666, 10673, 10678, 10758, 10855, 10859, 10870, 10892, 10911, 10993, 11006, 11009, 11018, 11026, 11034, 11093, 11128, 11168, 11181, 11187, 112476, 11255, 112744, 11277, 114548, 114904, 115004, 115352, 115650, 115653, 117289, 122769, 1232, 1233, 1235, 1236, 124626, 1269, 127617, 129831, 1299, 1308, 133482, 1351, 1371, 1380, 1387, 1398, 1401, 140596, 140805, 140885, 1409, 1415, 142, 1432, 1437, 1440, 1441, 145624, 148266, 149041, 149233, 1493, 150223, 1508, 151056, 1512, 151888, 154, 1555, 158506, 1589, 1591, 1594, 1604, 1628, 1630, 1636, 1638, 1672, 1673, 170685, 1737, 1773, 1777, 1786, 1803, 182, 1822, 1828, 1830, 1831, 1901, 1934, 1950, 1959, 196, 1977, 199, 1990, 200734, 2011, 2023, 2056, 2063, 2065, 207, 2091, 2099, 213, 2146, 2149, 215, 2152, 2153, 2157, 2158, 2194, 2209, 2212, 2213, 2214, 2215, 2217, 2261, 2280, 2281, 22861, 22914, 2302, 23038, 23046, 2308, 2309, 23118, 2313, 2314, 2315, 23158, 2317, 2322, 23250, 23274, 2332, 23361, 23405, 23406, 23411, 23438, 23495, 23524, 23541, 23569, 23586, 246778, 2475, 2477, 2524, 2532, 254958, 2571, 2572, 25801, 25819, 25824, 2583, 25897, 259197, 25939, 25976, 26039, 26073, 26147, 26191, 2633, 26353, 2638, 2645, 26479, 26503, 2651, 266629, 2669, 26762, 268, 27022, 27034, 27178, 27189, 27190, 27303, 27319, 27335, 27352, 2737, 2833, 2837, 284390, 286046, 28755, 28955, 29071, 2908, 29126, 2919, 2934, 2952, 29760, 29851, 29933, 29949, 30009, 3002, 3035, 3060, 3075, 308, 30816, 3105, 3106, 3107, 3111, 3112, 3115, 3117, 3118, 3119, 3120, 3123, 3125, 3126, 3127, 3133, 3134, 3135, 3146, 3178, 3184, 3191, 324, 3240, 325, 3251, 326, 3263, 326625, 3269, 3272, 3274, 3283, 3295, 330, 3303, 3304, 3308, 3313, 3320, 3329, 3336, 335, 3382, 3383, 3394, 340348, 3407, 3428, 3438, 3439, 3447, 3454, 3456, 3458, 348120, 3483, 350, 3502, 353143, 353144, 354, 355, 3552, 3553, 3557, 3558, 3559, 356, 3560, 3561, 3565, 3569, 3570, 3572, 3574, 3575, 3576, 3578, 3579, 3586, 3592, 3593, 3596, 3600, 3603, 3604, 3605, 3606, 3620, 3627, 3630, 3654, 3663, 3665, 3669, 3683, 3684, 3689, 3716, 3717, 3718, 373156, 3738, 3798, 3802, 3803, 3804, 3805, 3806, 3808, 3809, 3810, 3811, 3812, 3813, 3824, 3861, 387082, 387521, 387522, 388015, 391107, 3939, 3952, 3956, 3959, 3964, 3976, 4000, 401993, 4026, 4036, 404663, 4049, 4055, 4068, 406938, 406947, 407975, 4124, 414062, 4153, 4155, 4179, 4192, 4193, 4204, 4210, 4240, 4261, 4282, 4306, 4312, 4318, 4340, 4345, 4350, 4353, 4363, 4397, 445, 4485, 4508, 4513, 4524, 4650, 4695, 473, 474168, 474240, 4772, 4780, 4783, 4790, 4795, 4827, 4842, 4843, 4846, 4860, 4904, 4914, 4929, 4982, 5032, 503618, 50514, 50604, 50615, 50616, 50624, 50639, 5071, 50818, 50856, 5087, 50943, 51119, 51182, 51284, 51311, 5133, 51330, 51561, 51646, 5175, 51752, 5196, 52, 5228, 5243, 5290, 5291, 5292, 5293, 5294, 5319, 5320, 53342, 53347, 5337, 5371, 53833, 54106, 54119, 54414, 5443, 544620, 544632, 54474, 5465, 54665, 5468, 54809, 548594, 55014, 55024, 55190, 55254, 55308, 55340, 55366, 554300, 5551, 5553, 5554, 5555, 55552, 55599, 55697, 55824, 55850, 55876, 5594, 56005, 5617, 5624, 56242, 5657, 567, 56902, 56913, 5696, 5698, 5699, 57007, 57060, 5710, 57126, 5720, 5725, 5728, 57292, 57379, 5743, 57472, 57506, 5771, 5777, 578, 57819, 57862, 5788, 5798, 5806, 5817, 5867, 5890, 59067, 5913, 5920, 59269, 59340, 5940, 5949, 5956, 596, 5967, 5996, 60, 602, 60468, 6097, 613, 6239, 6271, 6279, 6280, 6285, 629, 6311, 6317, 634, 6341, 6347, 6349, 6352, 6366, 6387, 640, 64006, 6402, 64094, 64127, 64135, 64167, 64221, 64236, 64375, 64581, 6490, 650, 65108, 6520, 65264, 6528, 653361, 6556, 6583, 6647, 6648, 6672, 6696, 6737, 6738, 6741, 6749, 6774, 6775, 6776, 6777, 6778, 6788, 6789, 6891, 6934, 6955, 6957, 7015, 7038, 7040, 7046, 7048, 7052, 7054, 7063, 7076, 7097, 7098, 7099, 7100, 7124, 7128, 7132, 7133, 7141, 7157, 716, 7167, 717, 7170, 7172, 7173, 718, 7184, 7185, 7188, 7189, 719, 720, 721, 723961, 7249, 7253, 727, 728, 728378, 7292, 729230, 7293, 7295, 7297, 7299, 7305, 7306, 7332, 7335, 7421, 7432, 7441, 7454, 7466, 7534, 7538, 7704, 7732, 7850, 79026, 7913, 79465, 79581, 79594, 7965, 79679, 7984, 79971, 80018, 8013, 80149, 8036, 80380, 80381, 80818, 811, 814, 8140, 8163, 8170, 820, 832, 8320, 83648, 83942, 8398, 84162, 8449, 84549, 846, 84868, 84876, 8491, 8505, 8553, 8600, 861, 8615, 8622, 8634, 864, 8645, 8651, 868, 871, 8720, 8740, 8741, 8742, 8743, 8744, 8764, 8771, 8807, 8809, 8833, 8841, 8856, 8870, 8914, 90134, 9034, 9051, 90865, 9103, 912, 914, 916, 9172, 9173, 919, 91937, 920, 9211, 9235, 9260, 929, 930, 931, 933, 9361, 9377, 939, 940, 9402, 941, 94103, 942, 943, 9575, 958, 9580, 959, 960, 961, 963, 9636, 9655, 969, 970, 9734, 9844, 9879, 9913, 9966, 9993
MIM109120	Axenfeld-Rieger Anomaly with Partially Absent Eye Muscles, Distinctive Face, Hydrocephaly, and Skeletal Abnormalities	2296
MIM109150	Machado-Joseph Disease	10133, 10194, 10238, 10428, 12, 149420, 171221, 1822, 1982, 2332, 2334, 23435, 2395, 2477, 2481, 2521, 25894, 26353, 2670, 27113, 3060, 3064, 3308, 3315, 3316, 3320, 3337, 348, 3557, 3630, 367, 3713, 4061, 41, 4254, 4287, 4303, 4313, 4780, 5053, 50628, 5173, 5621, 56287, 56652, 5708, 57379, 5783, 5905, 6310, 6311, 6314, 6315, 6500, 6531, 6571, 6647, 6648, 6712, 6908, 7054, 7157, 723961, 724066, 7276, 7415, 770, 773, 84152, 8454, 8678, 8988, 9463
MIM109200	Androgenetic alopecia	1462, 1586, 175, 22943, 3630, 367, 5075, 5270, 60401, 6715, 6716, 7040, 7041, 723961, 79017, 9734
MIM109270	ELLIPTOCYTOSIS, STOMATOCYTIC HEREDITARY	8671
MIM109350	Gastroesophageal Reflux	10267, 102723532, 10344, 1044, 1045, 10551, 117195, 117196, 1281, 133482, 134391, 145624, 1513, 151306, 1521, 1522, 1540, 1557, 1576, 1636, 165140, 1666, 1728, 18, 1950, 1956, 2068, 2149, 2150, 2194, 222545, 22943, 2303, 2312, 2321, 2324, 23566, 259249, 260431, 27121, 2784, 2882, 2944, 2950, 2952, 2984, 3106, 324, 3308, 3315, 3316, 3356, 337, 3480, 355, 3552, 3553, 3557, 356, 3576, 3586, 3596, 3606, 372, 3730, 373156, 406934, 406986, 406991, 407008, 4193, 4255, 4312, 4314, 441931, 442206, 4513, 4582, 4585, 4586, 479, 489, 494324, 495, 49860, 4994, 5002, 50943, 5267, 55065, 55662, 5604, 5605, 5743, 59330, 59352, 595, 6279, 6294, 6339, 6678, 6863, 6869, 7057, 7124, 7155, 7157, 7158, 7249, 7422, 7430, 7442, 7515, 7517, 7917, 79400, 79581, 8322, 8626, 8678, 885, 8856, 8988, 9497
MIM109400	Basal Cell Nevus Syndrome	10269, 1543, 1555, 1565, 2119, 2158, 27306, 2735, 2736, 2944, 2950, 2952, 324, 3861, 4000, 4314, 4920, 5079, 5111, 51684, 54498, 5624, 5726, 5727, 5774, 595, 596, 5979, 6095, 6469, 6608, 6612, 6613, 6794, 6863, 6869, 7015, 7046, 7157, 7248, 8021, 8030, 8102, 8626, 8643, 8829
MIM109543	LEUKEMIA, CHRONIC LYMPHOCYTIC, SUSCEPTIBILITY TO, 2	1029, 7157
MIM109650	Behcet Syndrome	10, 100130889, 100132285, 100499483, 100507436, 10255, 1029, 1032, 104, 1041, 10482, 10537, 10673, 10758, 10815, 10911, 11074, 112574, 112744, 114548, 115352, 115653, 116379, 1230, 1232, 1234, 1235, 1236, 133482, 134111, 135656, 1361, 144811, 146849, 149233, 1493, 1543, 1557, 1591, 1594, 1636, 170679, 170680, 1717, 196446, 2023, 2113, 2147, 2153, 2158, 2212, 2214, 2215, 2220, 222256, 223117, 23101, 23122, 2317, 23205, 23411, 23429, 23541, 23552, 253018, 2532, 25797, 25827, 25833, 259197, 25937, 26191, 2621, 266629, 2669, 268, 27086, 27178, 27306, 2737, 2823, 2829, 2833, 283455, 2837, 285834, 286053, 286676, 29113, 29126, 2944, 2952, 3105, 3106, 3107, 3112, 3115, 3119, 3120, 3123, 3126, 3133, 3134, 3135, 3162, 3308, 3329, 335, 337867, 338, 3383, 340273, 3439, 3447, 3455, 3458, 346171, 348, 350, 352961, 355, 3552, 3553, 3557, 3558, 3565, 3569, 3570, 3576, 3579, 3586, 3593, 3595, 3600, 3605, 3606, 3659, 3673, 3683, 3689, 3690, 3716, 3717, 3720, 373156, 3802, 3803, 3804, 3805, 3806, 3808, 3809, 3810, 3811, 3812, 3813, 3821, 3822, 3824, 387082, 387890, 389376, 3930, 394263, 3952, 401250, 4049, 406938, 414777, 4153, 4210, 4277, 4282, 4318, 4340, 4353, 4524, 4598, 4790, 4792, 4795, 4803, 4843, 4846, 4914, 493913, 5054, 50616, 5069, 5133, 51561, 5157, 51665, 51752, 5243, 53342, 534, 53827, 54106, 54504, 54535, 54585, 5460, 5514, 5554, 5555, 55784, 5595, 56913, 56999, 57057, 57157, 57176, 57292, 57705, 596, 5967, 6093, 613253, 6279, 6280, 6295, 6347, 6352, 6402, 64127, 6445, 64478, 6556, 6583, 6584, 6647, 6648, 6774, 6775, 6890, 6891, 6941, 6964, 6965, 7040, 7046, 7056, 7097, 7099, 7124, 7128, 7132, 7133, 7188, 722, 725, 7294, 7298, 7342, 7422, 7450, 7726, 780, 7850, 7919, 79443, 80210, 80352, 80380, 8170, 828, 8302, 847, 8487, 84959, 8517, 861, 8615, 8618, 8858, 8870, 90141, 9034, 9051, 90865, 91464, 9370, 940, 9421, 9475, 958, 9656, 969
MIM109720	Primary biliary cirrhosis	100130958, 100289462, 100293534, 100302736, 100329167, 10057, 100653366, 100689215, 10241, 10257, 1026, 1029, 10534, 10578, 10599, 10665, 10671, 1080, 10850, 10891, 10950, 11262, 114086, 1147, 1234, 1236, 1244, 1269, 129831, 1299, 1493, 1524, 1555, 1565, 1574, 1576, 1581, 1594, 1629, 1672, 1673, 1737, 1743, 1755, 1769, 1822, 213, 2194, 2271, 22806, 22933, 23037, 2309, 23158, 23225, 23274, 23534, 250, 2551, 25798, 25953, 26033, 26039, 2628, 265, 2651, 268, 27087, 2720, 27295, 27306, 28234, 2833, 290, 29126, 2944, 2946, 2952, 29851, 3082, 3105, 3106, 3111, 3115, 3117, 3119, 3120, 3123, 3126, 3127, 3133, 3172, 326, 328, 3320, 3329, 3383, 3429, 3458, 3479, 348, 348120, 3502, 351, 353376, 355, 3553, 3557, 3558, 3559, 356, 3565, 3567, 3569, 3576, 3586, 3592, 3595, 3596, 3605, 3606, 3627, 3630, 3663, 3669, 3678, 368, 3685, 3916, 4000, 4014, 4015, 4017, 4064, 406991, 4087, 4088, 4153, 4194, 4267, 4282, 4283, 4363, 4437, 4588, 4615, 470, 472, 4780, 4790, 4800, 4846, 4921, 4967, 4988, 50943, 51014, 5111, 5132, 5133, 51561, 5166, 5243, 5244, 5265, 5371, 54106, 54414, 5450, 5451, 5468, 55226, 55660, 55717, 55914, 56244, 5685, 56996, 5715, 57338, 5743, 574511, 57626, 596, 5962, 5967, 602, 6200, 6279, 6280, 6364, 65108, 6522, 6554, 6580, 6590, 6654, 6672, 6689, 672, 6741, 6774, 6775, 6822, 7033, 7040, 7097, 7098, 7099, 7112, 7124, 7157, 7172, 7185, 720, 721, 723961, 7292, 7363, 7421, 780, 79258, 79310, 7936, 79971, 80150, 80380, 8050, 8061, 8086, 8647, 8651, 8714, 8743, 8744, 8856, 8878, 9001, 9020, 911, 9166, 928, 930, 940, 941, 9429, 958, 959, 9699, 972, 973, 9966, 9993
MIM109730	Aortic Valve Disease	10159, 140628, 207, 2335, 3569, 4142, 4256, 4851, 5029, 5449, 59272, 5972, 633, 6574, 6696, 7941, 860, 9365
MIM109740	Bifid nose	158326
MIM109800	Malignant neoplasm of bladder	10, 1000, 10000, 10011, 100124700, 100126333, 100128922, 100133941, 10016, 100289462, 100302242, 100302256, 100302736, 10039, 100527963, 100532731, 10058, 10085, 100856809, 10101, 10111, 10120, 10133, 10135, 10161, 1017, 1019, 102, 1020, 10206, 1021, 10212, 1022, 10238, 10257, 1026, 10263, 1027, 102724560, 1028, 1029, 1030, 10318, 10327, 1033, 10347, 10381, 10382, 10400, 10460, 10468, 1048, 10516, 10518, 10519, 10524, 10534, 10550, 10573, 10587, 10628, 10630, 10631, 10643, 10664, 10671, 1068, 10682, 1071, 10714, 10717, 10721, 10735, 1075, 10765, 10769, 10783, 10797, 1080, 1081, 1082, 1084, 10840, 10848, 10849, 10855, 1087, 10874, 10904, 10923, 10928, 10970, 10991, 10993, 11010, 11019, 11023, 11034, 11076, 11082, 1109, 11102, 1111, 1113, 11162, 11178, 11186, 11197, 11200, 11201, 11218, 11232, 11243, 112483, 112744, 1136, 1137, 114614, 1154, 1161, 116369, 1164, 116833, 117193, 117247, 1191, 119391, 121227, 121642, 122809, 1232, 1234, 1241, 1244, 126, 127617, 1278, 128368, 128408, 128869, 130540, 1312, 1317, 133, 133482, 1378, 1401, 142, 1429, 143, 1432, 1436, 1437, 1440, 144195, 145389, 1462, 1477, 147719, 1480, 1491, 1493, 1495, 1499, 1508, 1509, 1510, 1512, 151393, 1524, 1525, 152503, 153090, 1535, 1536, 1543, 1544, 1545, 1548, 1551, 1553, 1555, 1557, 1559, 1565, 1571, 1574, 1576, 1577, 1580, 1581, 1586, 1588, 1591, 1601, 160140, 1611, 1612, 161835, 161882, 1620, 1628, 1630, 1634, 1636, 1643, 1647, 1673, 1678, 1719, 1728, 1733, 1755, 1757, 1763, 178, 1786, 1788, 1812, 1813, 1815, 1822, 183, 1839, 185, 1869, 1871, 1890, 19, 1906, 1910, 1934, 1942, 1949, 1950, 1956, 1958, 196, 1969, 1982, 1995, 2017, 202052, 2022, 2048, 2050, 2052, 2053, 2064, 2066, 2067, 2068, 207, 2071, 2072, 2073, 2074, 208, 2099, 210, 2100, 2114, 2146, 2167, 217, 2175, 2176, 2177, 2185, 2189, 2194, 219541, 219699, 220, 220296, 221120, 2212, 2246, 2247, 2248, 2249, 2260, 2261, 2263, 2264, 2271, 2272, 2277, 22795, 2296, 23013, 23030, 2305, 2309, 23158, 2316, 2321, 23221, 2335, 23405, 23460, 23461, 23512, 2353, 2354, 23541, 23549, 23550, 2358, 23584, 23600, 23649, 23671, 23705, 23783, 239, 240, 246, 2475, 2523, 2524, 2529, 2547, 2551, 255239, 25798, 25802, 25805, 25855, 25913, 2597, 25984, 26, 26018, 2619, 2625, 26257, 26353, 26354, 2638, 26471, 2651, 26575, 266790, 268, 2688, 2690, 2694, 2697, 27030, 2706, 27122, 27160, 2720, 27253, 27294, 27306, 27319, 27343, 2735, 2736, 27434, 2744, 2778, 2784, 28, 2810, 282616, 283120, 2837, 285, 2876, 2877, 2878, 2879, 2885, 28956, 2896, 2908, 291, 29102, 29107, 29126, 29127, 29128, 2925, 2932, 2934, 2938, 2941, 2944, 2946, 2947, 2950, 2952, 2954, 2956, 29914, 29919, 29935, 29986, 30012, 3002, 301, 3014, 3030, 3036, 3037, 3075, 3077, 3082, 30837, 3084, 3091, 3106, 3111, 3115, 3119, 3133, 3134, 3135, 3156, 3159, 3161, 3162, 317, 3172, 319089, 3198, 3212, 3215, 3236, 324, 3250, 3265, 3267, 328, 3283, 3284, 329, 3292, 3294, 3295, 330, 3303, 3304, 3308, 331, 3315, 3316, 332, 3320, 3342, 3351, 3352, 336, 3364, 337, 3373, 3375, 338, 3381, 3383, 339345, 3397, 3400, 3429, 342977, 3439, 3440, 3447, 3454, 3455, 3458, 3459, 3460, 3479, 348, 3480, 3481, 3482, 3484, 3485, 3486, 3488, 3489, 348932, 353376, 355, 3552, 3553, 3554, 3557, 3558, 356, 3562, 3565, 3566, 3567, 3568, 3569, 3570, 3575, 3576, 3577, 3581, 3586, 3587, 3592, 3593, 3596, 3600, 3601, 3605, 3611, 3622, 3627, 3630, 3643, 3654, 3659, 3661, 3667, 367, 3702, 3708, 3709, 3710, 3718, 3725, 3726, 3727, 373156, 3732, 376267, 378938, 3814, 3827, 3838, 3845, 3852, 3853, 3855, 3866, 388007, 390756, 3918, 3925, 3927, 3931, 3936, 3949, 3952, 3953, 3956, 3958, 3963, 397, 3978, 3980, 3981, 3990, 4005, 4009, 4015, 4016, 4018, 4023, 4040, 4041, 4043, 404550, 404663, 4049, 405, 406, 406892, 406903, 406913, 406933, 406935, 406936, 406937, 406938, 406943, 406952, 406958, 406959, 406971, 406979, 406986, 406988, 406991, 406992, 406996, 407, 407006, 407007, 407011, 407012, 407019, 407040, 4072, 4085, 4089, 4102, 4128, 4134, 4142, 4153, 4174, 4176, 4192, 4193, 4194, 421, 4217, 4221, 4232, 4233, 4234, 4255, 4282, 4288, 4292, 4306, 4312, 4313, 4314, 4316, 4317, 4318, 4319, 4320, 4321, 4322, 4323, 4350, 4353, 4360, 4361, 4363, 442915, 442918, 4436, 4437, 4440, 445, 4481, 4486, 4493, 4496, 4501, 4502, 4504, 4512, 4513, 4519, 4524, 4544, 4548, 4552, 4582, 4589, 4595, 4599, 4601, 4605, 4609, 4613, 4641, 4644, 467, 4673, 4683, 4688, 4695, 472, 4735, 4745, 4753, 4771, 4780, 4790, 4794, 4814, 482, 4830, 4835, 4837, 4843, 4846, 4856, 4860, 4863, 4869, 4893, 4904, 4914, 4926, 4948, 4968, 4978, 4985, 4988, 5018, 5027, 5053, 5054, 50628, 5063, 5076, 5079, 5080, 51014, 5111, 51150, 51179, 51214, 5122, 51343, 51364, 51393, 51426, 51471, 51547, 5156, 5159, 51639, 5167, 51741, 5179, 5187, 5241, 5243, 5245, 5268, 5290, 5291, 5292, 5293, 5294, 5295, 5300, 5308, 5320, 5328, 5334, 5340, 5347, 5361, 5378, 53834, 5395, 5423, 5424, 5425, 5426, 5427, 5428, 5429, 5430, 5431, 5432, 5433, 5434, 5435, 5437, 5439, 5440, 5442, 5444, 54474, 54567, 54576, 54577, 5460, 54600, 54657, 54658, 5468, 54739, 54742, 54901, 54997, 55120, 55124, 55135, 55272, 55294, 55313, 55323, 55384, 554213, 5551, 5554, 5555, 55612, 55635, 55662, 5573, 5578, 558, 55808, 55818, 55872, 55879, 55892, 5591, 5594, 5595, 5598, 5604, 5609, 5624, 56259, 56413, 5646, 5648, 5654, 5657, 56648, 5670, 56924, 56955, 56996, 57007, 57111, 5715, 57186, 5727, 5728, 57332, 5741, 57412, 5742, 5743, 574412, 574450, 574456, 57447, 57491, 57498, 57509, 57534, 5757, 5761, 57644, 57646, 57692, 57705, 57758, 578, 57805, 580, 581, 5829, 58476, 58488, 5873, 5874, 5879, 5887, 5888, 5889, 5892, 5893, 5894, 5896, 5898, 5915, 5921, 5925, 59274, 5932, 59343, 59345, 59348, 59351, 5947, 595, 596, 597, 5973, 5979, 598, 5980, 5981, 5982, 5983, 5984, 5985, 5987, 5997, 5999, 60, 6009, 6012, 6041, 6046, 6050, 60674, 6093, 6098, 6117, 6118, 6119, 6121, 613, 6134, 6198, 6233, 6239, 6241, 6256, 6257, 6271, 6275, 6278, 6279, 6280, 6282, 6285, 6298, 6304, 6319, 633, 634, 6347, 635, 6352, 6367, 6382, 63827, 6387, 6389, 6390, 6401, 641, 64127, 6414, 6422, 64241, 6441, 6462, 6469, 6470, 648, 6482, 6502, 6504, 65108, 6513, 6515, 6517, 6522, 652995, 6530, 6531, 653108, 653499, 6556, 6559, 6563, 6573, 6581, 6608, 6616, 6624, 6625, 6647, 6648, 6649, 6654, 6659, 6662, 6664, 6677, 6678, 6687, 6690, 6692, 671, 672, 6721, 675, 6753, 6772, 6774, 6790, 6794, 6799, 6817, 688, 6885, 6886, 6908, 6909, 6926, 693159, 693167, 693224, 6935, 6988, 6996, 7001, 7010, 7011, 7013, 7014, 7015, 7031, 7033, 7035, 7037, 7040, 7046, 7050, 7051, 7056, 7057, 706, 7063, 7066, 7076, 7077, 7078, 7097, 7099, 7124, 7132, 7150, 7153, 7156, 7157, 7161, 7173, 7182, 7189, 7204, 723961, 7248, 7249, 7251, 7272, 727897, 728378, 7291, 729230, 7298, 7299, 7316, 7334, 7341, 7352, 7355, 7361, 7364, 7374, 7376, 7379, 738, 7403, 7405, 7412, 7421, 7422, 7424, 7425, 7428, 7430, 7431, 7442, 7474, 7475, 7477, 7486, 7494, 7507, 7508, 7515, 7516, 7517, 7518, 7520, 7584, 760, 768, 7710, 773, 7743, 7767, 7773, 7779, 7782, 7832, 7852, 788, 7913, 79187, 7936, 79366, 79370, 79612, 7965, 79727, 79823, 79844, 799, 79971, 8000, 801, 80347, 8038, 8045, 805, 8061, 80760, 80776, 80781, 808, 8091, 81, 81037, 811, 81470, 81539, 8170, 8201, 8202, 8224, 8248, 8313, 8320, 8322, 8324, 8325, 83478, 83596, 836, 83856, 8398, 83990, 8407, 841, 84171, 842, 84276, 843, 84312, 8434, 8435, 8438, 8448, 84504, 8452, 846, 84628, 847, 84888, 8490, 85004, 85021, 857, 8626, 864, 8643, 8644, 8647, 8651, 8658, 8660, 8662, 8714, 873, 8733, 874, 8743, 875, 8754, 8795, 8797, 8828, 8829, 8836, 8837, 8846, 8856, 886, 889, 890, 8900, 8930, 8932, 896, 898, 8988, 9, 902, 9022, 90249, 9027, 90324, 9043, 9055, 90634, 91056, 9111, 9156, 91801, 920, 9219, 9252, 9261, 929, 9314, 9332, 9360, 93659, 93663, 9401, 94027, 9403, 94081, 941, 94115, 942, 9420, 94234, 9446, 949, 9516, 9518, 9519, 9521, 9526, 9540, 9559, 958, 9585, 959, 960, 961, 9611, 9628, 9636, 9638, 9699, 9709, 9734, 975, 9759, 9782, 9787, 9788, 9821, 983, 9839, 991, 993, 994, 995, 9962, 9963, 9970, 9971, 9978, 999
MIM110100	Blepharophimosis, Ptosis, and Epicanthus Inversus	57057, 60467, 668
MIM111150	In(Lu) phenotype	10661
MIM111600	BLOOD GROUP, LANGEREIS SYSTEM	10058
MIM112010	BLOOD GROUP--WALDNER TYPE	6521
MIM112050	BLOOD GROUP--WRIGHT ANTIGEN	6521
MIM112250	Diaphyseal medullary stenosis with malignant fibrous histiocytoma	27086, 4507
MIM112310	Boomerang dysplasia	1785, 2317
MIM112410	Brachydactyly with hypertension	5972, 8080
MIM112500	Brachydactyly type A1	246260, 3092, 3549, 5727, 6469, 657, 8200
MIM112600	Brachydactyly type A2	2011, 650, 657, 658, 8200, 9241
MIM112800	Brachymesophalangy 2 and 5	3239
MIM113000	Brachydactyly, Type B1	4920, 6095, 9241
MIM113100	Brachydactyly type C	2011, 658, 8200
MIM113200	Brachydactyly, Type D	3239
MIM113300	Brachydactyly, Type E	10238, 3239, 5573, 5744, 9312, 9759
MIM113500	Brachyolmia Type 3	59341
MIM113620	branchio oculo facial syndrome	160, 284252, 3664, 7020
MIM113650	Branchio-Oto-Renal Syndrome	10616, 147912, 2070, 2138, 2139, 5076, 52, 55143, 6299, 6495, 6928, 7020, 7296, 81858, 8630
MIM113700	Amastia	5792
MIM113750	Skin/Hair/Eye Pigmentation, Variation In, 4	283652
MIM113800	Hyperkeratosis, Epidermolytic	127534, 144501, 2068, 2651, 2706, 2707, 3728, 3818, 3848, 3849, 3857, 3858, 3861, 387264, 7051
MIM113900	Hereditary bundle branch system defect	3743, 3816, 54795, 6331, 8184
MIM113970	Burkitt Lymphoma	100008589, 10018, 100532731, 1029, 1030, 10672, 10673, 10693, 10769, 10841, 11201, 112476, 114548, 114614, 1163, 118429, 1263, 137529, 142, 1432, 1649, 1728, 1796, 1869, 1874, 1951, 2006, 2034, 2042, 2068, 207, 2100, 2146, 2208, 23409, 25, 2624, 2688, 27113, 27164, 27306, 2735, 27434, 28385, 284424, 28457, 2944, 29760, 29802, 3105, 3106, 3131, 317, 325, 327657, 3342, 3383, 3399, 3439, 3447, 3455, 3492, 3535, 3558, 3565, 3586, 3595, 3606, 3621, 3630, 3643, 3662, 3683, 3689, 3956, 3965, 400892, 4068, 406885, 406942, 406947, 407041, 4170, 4171, 4176, 4193, 4194, 4233, 4288, 4297, 4311, 4486, 4524, 4547, 4609, 4665, 4773, 4790, 4791, 4792, 4830, 4882, 5018, 5079, 50802, 50818, 5087, 5091, 51053, 5111, 51750, 5277, 5290, 5291, 5293, 5294, 5295, 53335, 5347, 53947, 54474, 54498, 5452, 55872, 5617, 57379, 57534, 5777, 5788, 581, 5896, 5897, 5905, 5934, 595, 596, 5979, 604, 60468, 605, 607, 6364, 64421, 648, 6502, 6520, 6545, 6597, 6608, 6929, 700, 7037, 7076, 7124, 7157, 723961, 7248, 7249, 7251, 7409, 7441, 7515, 7553, 800, 80155, 8021, 8115, 814, 8289, 83439, 836, 83881, 8431, 84939, 84992, 8743, 8771, 896, 923, 9242, 9260, 931, 9314, 9382, 943, 9487, 952, 953, 958, 959, 960, 9623, 965
MIM114000	Hyperostosis, Cortical, Congenital	1277, 53947
MIM114030	Cafe au lait spots, multiple	161742, 4292, 4360, 4436
MIM114200	Camptodactyly 1	100381210
MIM114290	Campomelic Dysplasia	10011, 10523, 10660, 11166, 1218, 1277, 171023, 2260, 23191, 23451, 23532, 25, 3077, 30812, 3210, 3211, 3212, 3213, 3214, 3215, 3216, 3217, 3218, 3219, 3492, 3717, 5048, 5159, 54790, 5777, 58506, 613, 6662, 6736, 7157, 7531, 81608, 8651, 9021, 9052, 923
MIM114300	Gordon syndrome	63895, 65125, 65266, 6559
